"id","finance","id_finance_id","finance_en"
"2257","150 يوم","83079000","150 days"
"2258","150 يوم","84811000","150 days"
"2259","150 يوم","84812000","150 days"
"2260","150 يوم","84813000","150 days"
"2261","150 يوم","84814000","150 days"
"2262","150 يوم","84818020","150 days"
"2263","150 يوم","84818030","150 days"
"2264","150 يوم","84818090","150 days"
"2265","150 يوم","40093100","150 days"
"2266","150 يوم","84819000","150 days"
"2267","150 يوم","72071900","150 days"
"2268","150 يوم","72072000","150 days"
"2269","150 يوم","84563000","150 days"
"2270","150 يوم","84198900","150 days"
"2271","150 يوم","84223000","150 days"
"2272","150 يوم","84551000","150 days"
"2273","150 يوم","84552100","150 days"
"2274","150 يوم","84552200","150 days"
"2275","150 يوم","84561100","150 days"
"2276","150 يوم","84562000","150 days"
"2277","150 يوم","84564000","150 days"
"2278","150 يوم","84565000","150 days"
"2279","150 يوم","84569000","150 days"
"2280","150 يوم","84571000","150 days"
"2281","150 يوم","84772000","150 days"
"2282","150 يوم","84632000","150 days"
"2283","150 يوم","84633000","150 days"
"2284","150 يوم","84639000","150 days"
"2285","150 يوم","84391000","150 days"
"2286","150 يوم","84393000","150 days"
"2287","150 يوم","84392000","150 days"
"2288","150 يوم","72081000","150 days"
"2289","150 يوم","72082500","150 days"
"2290","150 يوم","72082600","150 days"
"2291","150 يوم","72082700","150 days"
"2292","150 يوم","72083600","150 days"
"2293","150 يوم","72083700","150 days"
"2294","150 يوم","72083800","150 days"
"2295","150 يوم","72083900","150 days"
"2296","150 يوم","72084000","150 days"
"2297","150 يوم","72085100","150 days"
"2298","150 يوم","72085200","150 days"
"2299","150 يوم","72085300","150 days"
"2300","150 يوم","72085400","150 days"
"2301","150 يوم","72089000","150 days"
"2302","150 يوم","72091500","150 days"
"2303","150 يوم","72091600","150 days"
"2304","150 يوم","72091700","150 days"
"2305","150 يوم","72091800","150 days"
"2306","150 يوم","72092500","150 days"
"2307","150 يوم","72092600","150 days"
"2308","150 يوم","72092700","150 days"
"2309","150 يوم","72092800","150 days"
"2310","150 يوم","72099000","150 days"
"2311","150 يوم","72101100","150 days"
"2312","150 يوم","72101200","150 days"
"2313","150 يوم","72103000","150 days"
"2314","150 يوم","72104100","150 days"
"2315","150 يوم","72104900","150 days"
"2316","150 يوم","72106100","150 days"
"2317","150 يوم","72107000","150 days"
"2318","150 يوم","72109000","150 days"
"2319","150 يوم","72111300","150 days"
"2320","150 يوم","72111400","150 days"
"2321","150 يوم","72111900","150 days"
"2322","150 يوم","72112900","150 days"
"2323","150 يوم","72119000","150 days"
"2324","150 يوم","72122000","150 days"
"2325","150 يوم","72123000","150 days"
"2326","150 يوم","72124000","150 days"
"2327","150 يوم","72125000","150 days"
"2328","150 يوم","72126000","150 days"
"2329","150 يوم","72189100","150 days"
"2330","150 يوم","72189900","150 days"
"2331","150 يوم","72191200","150 days"
"2332","150 يوم","72191300","150 days"
"2333","150 يوم","72191400","150 days"
"2334","150 يوم","72192100","150 days"
"2335","150 يوم","72192200","150 days"
"2336","150 يوم","72192300","150 days"
"2337","150 يوم","72193100","150 days"
"2338","150 يوم","72193200","150 days"
"2339","150 يوم","72193300","150 days"
"2340","150 يوم","72193500","150 days"
"2341","150 يوم","72199000","150 days"
"2342","150 يوم","72202000","150 days"
"2343","150 يوم","72209000","150 days"
"2344","150 يوم","72251100","150 days"
"2345","150 يوم","72253000","150 days"
"2346","150 يوم","72254000","150 days"
"2347","150 يوم","72255000","150 days"
"2348","150 يوم","72259900","150 days"
"2349","150 يوم","72261100","150 days"
"2350","150 يوم","72261900","150 days"
"2351","150 يوم","72269200","150 days"
"2352","150 يوم","72269900","150 days"
"2353","150 يوم","73030000","150 days"
"2354","150 يوم","73041100","150 days"
"2355","150 يوم","73041900","150 days"
"2356","150 يوم","73042200","150 days"
"2357","150 يوم","73042300","150 days"
"2358","150 يوم","73042900","150 days"
"2359","150 يوم","73043100","150 days"
"2360","150 يوم","73043900","150 days"
"2361","150 يوم","73044100","150 days"
"2362","150 يوم","73044900","150 days"
"2363","150 يوم","73045100","150 days"
"2364","150 يوم","73045900","150 days"
"2365","150 يوم","73049000","150 days"
"2366","150 يوم","73051100","150 days"
"2367","150 يوم","73053900","150 days"
"2368","150 يوم","73059000","150 days"
"2369","150 يوم","73061100","150 days"
"2370","150 يوم","73061900","150 days"
"2371","150 يوم","73062100","150 days"
"2372","150 يوم","73062900","150 days"
"2373","150 يوم","73064000","150 days"
"2374","150 يوم","73065000","150 days"
"2375","150 يوم","73069000","150 days"
"2376","150 يوم","73182100","150 days"
"2377","150 يوم","83071000","150 days"
"3000","60 يوم","21021000","60 days"
"5001","60 يوم","21012000","60 days"
"5002","60 يوم","21023000","60 days"
"5003","120 يوم","44160000","120 days"
"5004","150 يوم","69072100","150 days"
"5005","150 يوم","69072200","150 days"
"5006","150 يوم","69072300","150 days"
"5007","150 يوم","69073000","150 days"
"5008","150 يوم","69074000","150 days"
"5009","150 يوم","68071000","150 days"
"5010","150 يوم","44011100","150 days"
"5011","150 يوم","44011200","150 days"
