id,export,export_en,id_exportfee_id
4661,مسموح التصدير,Export allowed,84501900
4662,مسموح التصدير,Export allowed,84502000
4663,مسموح التصدير,Export allowed,84509000
4664,مسموح التصدير,Export allowed,84511000
4665,مسموح التصدير,Export allowed,84512100
4666,مسموح التصدير,Export allowed,84512900
4667,مسموح التصدير,Export allowed,84513010
4668,مسموح التصدير,Export allowed,84513090
4669,مسموح التصدير,Export allowed,84514000
4670,مسموح التصدير,Export allowed,84515000
4671,مسموح التصدير,Export allowed,84518010
4672,مسموح التصدير,Export allowed,84518090
4673,مسموح التصدير,Export allowed,84519000
4674,مسموح التصدير,Export allowed,84521000
4675,مسموح التصدير,Export allowed,84522100
4676,مسموح التصدير,Export allowed,84522900
4677,مسموح التصدير,Export allowed,84523000
4678,مسموح التصدير,Export allowed,84529000
4679,مسموح التصدير,Export allowed,84531000
4680,مسموح التصدير,Export allowed,84532000
4681,مسموح التصدير,Export allowed,84538000
4682,مسموح التصدير,Export allowed,84539000
4683,مسموح التصدير,Export allowed,84541000
4684,مسموح التصدير,Export allowed,84542000
4685,مسموح التصدير,Export allowed,84543000
4686,مسموح التصدير,Export allowed,84549000
4687,مسموح التصدير,Export allowed,84551000
4688,مسموح التصدير,Export allowed,84552100
4689,مسموح التصدير,Export allowed,84552200
4690,مسموح التصدير,Export allowed,84553000
4691,مسموح التصدير,Export allowed,84559000
4692,مسموح التصدير,Export allowed,84561100
4693,مسموح التصدير,Export allowed,84561200
4694,مسموح التصدير,Export allowed,84562000
4695,مسموح التصدير,Export allowed,84563000
4696,مسموح التصدير,Export allowed,84564000
4697,مسموح التصدير,Export allowed,84565000
4698,مسموح التصدير,Export allowed,84569000
4699,مسموح التصدير,Export allowed,84571000
4700,مسموح التصدير,Export allowed,84572000
4701,مسموح التصدير,Export allowed,84573000
4702,مسموح التصدير,Export allowed,84581100
4703,مسموح التصدير,Export allowed,84581900
4704,مسموح التصدير,Export allowed,84589100
4705,مسموح التصدير,Export allowed,84589900
4706,مسموح التصدير,Export allowed,84591000
4707,مسموح التصدير,Export allowed,84592100
4708,مسموح التصدير,Export allowed,84592900
4709,مسموح التصدير,Export allowed,84593100
4710,مسموح التصدير,Export allowed,84593900
4711,مسموح التصدير,Export allowed,84594100
4712,مسموح التصدير,Export allowed,84594900
4713,مسموح التصدير,Export allowed,84595100
4714,مسموح التصدير,Export allowed,84595900
4715,مسموح التصدير,Export allowed,84596100
4716,مسموح التصدير,Export allowed,84596900
4717,مسموح التصدير,Export allowed,84597000
4718,مسموح التصدير,Export allowed,84601200
4719,مسموح التصدير,Export allowed,84601900
4720,مسموح التصدير,Export allowed,84602200
4721,مسموح التصدير,Export allowed,84602300
4722,مسموح التصدير,Export allowed,84602400
4723,مسموح التصدير,Export allowed,84602900
4724,مسموح التصدير,Export allowed,84603100
4725,مسموح التصدير,Export allowed,84603900
4726,مسموح التصدير,Export allowed,84604000
4727,مسموح التصدير,Export allowed,84609000
4728,مسموح التصدير,Export allowed,84612000
4729,مسموح التصدير,Export allowed,84613000
4730,مسموح التصدير,Export allowed,84614000
4731,مسموح التصدير,Export allowed,84615000
4732,مسموح التصدير,Export allowed,84619000
4733,مسموح التصدير,Export allowed,84621100
4734,مسموح التصدير,Export allowed,84621900
4735,مسموح التصدير,Export allowed,84622200
4736,مسموح التصدير,Export allowed,84622300
4737,مسموح التصدير,Export allowed,84622400
4738,مسموح التصدير,Export allowed,84622500
4739,مسموح التصدير,Export allowed,84622600
4740,مسموح التصدير,Export allowed,84622900
4741,مسموح التصدير,Export allowed,84623200
4742,مسموح التصدير,Export allowed,84623300
4743,مسموح التصدير,Export allowed,84623900
4744,مسموح التصدير,Export allowed,84624200
4745,مسموح التصدير,Export allowed,84624900
4746,مسموح التصدير,Export allowed,84625100
4747,مسموح التصدير,Export allowed,84625900
4748,مسموح التصدير,Export allowed,84626100
4749,مسموح التصدير,Export allowed,84626200
4750,مسموح التصدير,Export allowed,84626300
4751,مسموح التصدير,Export allowed,84626900
4752,مسموح التصدير,Export allowed,84629000
4753,مسموح التصدير,Export allowed,84631000
4754,مسموح التصدير,Export allowed,84632000
4755,مسموح التصدير,Export allowed,84633000
4756,مسموح التصدير,Export allowed,84639000
4757,مسموح التصدير,Export allowed,84641000
4758,مسموح التصدير,Export allowed,84642000
4759,مسموح التصدير,Export allowed,84649000
4760,مسموح التصدير,Export allowed,84651000
4761,مسموح التصدير,Export allowed,84652000
4762,مسموح التصدير,Export allowed,84659100
4763,مسموح التصدير,Export allowed,84659200
4764,مسموح التصدير,Export allowed,84659300
4765,مسموح التصدير,Export allowed,84659400
4766,مسموح التصدير,Export allowed,84659500
4767,مسموح التصدير,Export allowed,84659600
4768,مسموح التصدير,Export allowed,84659900
4769,مسموح التصدير,Export allowed,84661000
4770,مسموح التصدير,Export allowed,84662000
4771,مسموح التصدير,Export allowed,84663000
4772,مسموح التصدير,Export allowed,84669100
4773,مسموح التصدير,Export allowed,84669200
4774,مسموح التصدير,Export allowed,84669300
4775,مسموح التصدير,Export allowed,84669400
4776,مسموح التصدير,Export allowed,84671100
4777,مسموح التصدير,Export allowed,84671900
4778,مسموح التصدير,Export allowed,84672100
4779,مسموح التصدير,Export allowed,84672200
4780,مسموح التصدير,Export allowed,84672900
4781,مسموح التصدير,Export allowed,84678100
4782,مسموح التصدير,Export allowed,84678900
4783,مسموح التصدير,Export allowed,84679100
4784,مسموح التصدير,Export allowed,84679200
4785,مسموح التصدير,Export allowed,84679900
4786,مسموح التصدير,Export allowed,84681000
4787,مسموح التصدير,Export allowed,84682000
4788,مسموح التصدير,Export allowed,84688000
4789,مسموح التصدير,Export allowed,84689000
4790,مسموح التصدير,Export allowed,84701000
4791,مسموح التصدير,Export allowed,84702100
4792,مسموح التصدير,Export allowed,84702900
4793,مسموح التصدير,Export allowed,84703000
4794,مسموح التصدير,Export allowed,84705000
4795,مسموح التصدير,Export allowed,84709000
4796,مسموح التصدير,Export allowed,84713000
4797,مسموح التصدير,Export allowed,84714100
4798,مسموح التصدير,Export allowed,84714900
4799,مسموح التصدير,Export allowed,84715000
4800,مسموح التصدير,Export allowed,84716000
4801,مسموح التصدير,Export allowed,84717000
4802,مسموح التصدير,Export allowed,84718000
4803,مسموح التصدير,Export allowed,84719000
4804,مسموح التصدير,Export allowed,84721000
4805,مسموح التصدير,Export allowed,84723000
4806,مسموح التصدير,Export allowed,84729000
4807,مسموح التصدير,Export allowed,84732100
4808,مسموح التصدير,Export allowed,84732900
4809,مسموح التصدير,Export allowed,84733000
4810,مسموح التصدير,Export allowed,84734000
4811,مسموح التصدير,Export allowed,84735000
4812,مسموح التصدير,Export allowed,84741000
4813,مسموح التصدير,Export allowed,84742000
4814,مسموح التصدير,Export allowed,84743100
4815,مسموح التصدير,Export allowed,84743200
4816,مسموح التصدير,Export allowed,84748000
4817,مسموح التصدير,Export allowed,84749000
4818,مسموح التصدير,Export allowed,84751000
4819,مسموح التصدير,Export allowed,84752100
4820,مسموح التصدير,Export allowed,84752900
4821,مسموح التصدير,Export allowed,84759000
4822,مسموح التصدير,Export allowed,84761100
4823,مسموح التصدير,Export allowed,84761900
4824,مسموح التصدير,Export allowed,84768100
4825,مسموح التصدير,Export allowed,84768900
4826,مسموح التصدير,Export allowed,84769000
4827,مسموح التصدير,Export allowed,84771000
4828,مسموح التصدير,Export allowed,84772000
4829,مسموح التصدير,Export allowed,84773000
4830,مسموح التصدير,Export allowed,84774000
4831,مسموح التصدير,Export allowed,84775100
4832,مسموح التصدير,Export allowed,84775900
4833,مسموح التصدير,Export allowed,84778000
4834,مسموح التصدير,Export allowed,84779000
4835,مسموح التصدير,Export allowed,84781000
4836,مسموح التصدير,Export allowed,84789000
4837,مسموح التصدير,Export allowed,84791000
4838,مسموح التصدير,Export allowed,84792000
4839,مسموح التصدير,Export allowed,84793000
4840,مسموح التصدير,Export allowed,84794000
4841,مسموح التصدير,Export allowed,84795000
4842,مسموح التصدير,Export allowed,84796000
4843,مسموح التصدير,Export allowed,84797100
4844,مسموح التصدير,Export allowed,84797900
4845,مسموح التصدير,Export allowed,84798100
4846,مسموح التصدير,Export allowed,84798200
4847,مسموح التصدير,Export allowed,84798300
4848,مسموح التصدير,Export allowed,84798910
4849,مسموح التصدير,Export allowed,84798920
4850,مسموح التصدير,Export allowed,84798990
4851,مسموح التصدير,Export allowed,84799000
4852,مسموح التصدير,Export allowed,84801000
4853,مسموح التصدير,Export allowed,84802000
4854,مسموح التصدير,Export allowed,84803000
4855,مسموح التصدير,Export allowed,84804100
4856,مسموح التصدير,Export allowed,84804900
4857,مسموح التصدير,Export allowed,84805000
4858,مسموح التصدير,Export allowed,84806000
4859,مسموح التصدير,Export allowed,84807100
4860,مسموح التصدير,Export allowed,84807900
4861,مسموح التصدير,Export allowed,84811000
4862,مسموح التصدير,Export allowed,84812000
4863,مسموح التصدير,Export allowed,84813000
4864,مسموح التصدير,Export allowed,84814000
4865,مسموح التصدير,Export allowed,84818010
4866,مسموح التصدير,Export allowed,84818020
4867,مسموح التصدير,Export allowed,84818030
4868,مسموح التصدير,Export allowed,84818090
4869,مسموح التصدير,Export allowed,84819000
4870,مسموح التصدير,Export allowed,84821000
4871,مسموح التصدير,Export allowed,84822000
4872,مسموح التصدير,Export allowed,84823000
4873,مسموح التصدير,Export allowed,84824000
4874,مسموح التصدير,Export allowed,84825000
4875,مسموح التصدير,Export allowed,84828000
4876,مسموح التصدير,Export allowed,84829100
4877,مسموح التصدير,Export allowed,84829900
4878,مسموح التصدير,Export allowed,84831010
4879,مسموح التصدير,Export allowed,84831090
4880,مسموح التصدير,Export allowed,84832010
4881,مسموح التصدير,Export allowed,84832090
4882,مسموح التصدير,Export allowed,84833010
4883,مسموح التصدير,Export allowed,84833090
4884,مسموح التصدير,Export allowed,84834010
4885,مسموح التصدير,Export allowed,84834090
4886,مسموح التصدير,Export allowed,84835010
4887,مسموح التصدير,Export allowed,84835090
4888,مسموح التصدير,Export allowed,84836010
4889,مسموح التصدير,Export allowed,84836090
4890,مسموح التصدير,Export allowed,84839010
4891,مسموح التصدير,Export allowed,84839090
4892,مسموح التصدير,Export allowed,84841000
4893,مسموح التصدير,Export allowed,84842000
4894,مسموح التصدير,Export allowed,84849000
4895,مسموح التصدير,Export allowed,84861000
4896,مسموح التصدير,Export allowed,84862000
4897,مسموح التصدير,Export allowed,84863000
4898,مسموح التصدير,Export allowed,84864000
4899,مسموح التصدير,Export allowed,84869000
4900,مسموح التصدير,Export allowed,84871000
4901,مسموح التصدير,Export allowed,84879000
4902,مسموح التصدير,Export allowed,85011000
4903,مسموح التصدير,Export allowed,85012000
4904,مسموح التصدير,Export allowed,85013100
4905,مسموح التصدير,Export allowed,85013200
4906,مسموح التصدير,Export allowed,85013300
4907,مسموح التصدير,Export allowed,85013400
4908,مسموح التصدير,Export allowed,85014000
4909,مسموح التصدير,Export allowed,85015100
4910,مسموح التصدير,Export allowed,85015200
4911,مسموح التصدير,Export allowed,85015300
4912,مسموح التصدير,Export allowed,85016100
4913,مسموح التصدير,Export allowed,85016200
4914,مسموح التصدير,Export allowed,85016300
4915,مسموح التصدير,Export allowed,85016400
4916,مسموح التصدير,Export allowed,85017100
4917,مسموح التصدير,Export allowed,85017200
4918,مسموح التصدير,Export allowed,85018000
4919,مسموح التصدير,Export allowed,85021100
4920,مسموح التصدير,Export allowed,85021200
4921,مسموح التصدير,Export allowed,85021300
4922,مسموح التصدير,Export allowed,85022000
4923,مسموح التصدير,Export allowed,85023100
4924,مسموح التصدير,Export allowed,85023900
4925,مسموح التصدير,Export allowed,85024000
4926,مسموح التصدير,Export allowed,85030000
4927,مسموح التصدير,Export allowed,85041000
4928,مسموح التصدير,Export allowed,85042100
4929,مسموح التصدير,Export allowed,85042200
4930,مسموح التصدير,Export allowed,85042300
4931,مسموح التصدير,Export allowed,85043100
4932,مسموح التصدير,Export allowed,85043200
4933,مسموح التصدير,Export allowed,85043300
4934,مسموح التصدير,Export allowed,85043400
4935,مسموح التصدير,Export allowed,85044000
4936,مسموح التصدير,Export allowed,85045000
4937,مسموح التصدير,Export allowed,85049000
4938,مسموح التصدير,Export allowed,85051100
4939,مسموح التصدير,Export allowed,85051900
4940,مسموح التصدير,Export allowed,85052000
4941,مسموح التصدير,Export allowed,85059000
4942,مسموح التصدير,Export allowed,85061000
4943,مسموح التصدير,Export allowed,85063000
4944,مسموح التصدير,Export allowed,85064000
4945,مسموح التصدير,Export allowed,85065000
4946,مسموح التصدير,Export allowed,85066000
4947,مسموح التصدير,Export allowed,85068010
4948,مسموح التصدير,Export allowed,85068090
4949,مسموح التصدير,Export allowed,85069000
4950,مسموح التصدير,Export allowed,85071010
4951,مسموح التصدير,Export allowed,85071090
4952,مسموح التصدير,Export allowed,85072010
4953,مسموح التصدير,Export allowed,85072090
4954,مسموح التصدير,Export allowed,85073010
4955,مسموح التصدير,Export allowed,85073090
4956,مسموح التصدير,Export allowed,85074000
4957,مسموح التصدير,Export allowed,85075000
4958,مسموح التصدير,Export allowed,85076000
4959,مسموح التصدير,Export allowed,85078000
4960,مسموح التصدير,Export allowed,85079000
4961,مسموح التصدير,Export allowed,85081100
4962,مسموح التصدير,Export allowed,85081910
4963,مسموح التصدير,Export allowed,85081990
4964,مسموح التصدير,Export allowed,85086010
4965,مسموح التصدير,Export allowed,85086090
4966,مسموح التصدير,Export allowed,85087000
4967,مسموح التصدير,Export allowed,85094000
4968,مسموح التصدير,Export allowed,85098000
4969,مسموح التصدير,Export allowed,85099000
4970,مسموح التصدير,Export allowed,85101000
4971,مسموح التصدير,Export allowed,85102000
4972,مسموح التصدير,Export allowed,85103000
4973,مسموح التصدير,Export allowed,85109000
4974,مسموح التصدير,Export allowed,85111000
4975,مسموح التصدير,Export allowed,85112000
4976,مسموح التصدير,Export allowed,85113000
4977,مسموح التصدير,Export allowed,85114000
4978,مسموح التصدير,Export allowed,85115000
4979,مسموح التصدير,Export allowed,85118000
4980,مسموح التصدير,Export allowed,85119000
4981,مسموح التصدير,Export allowed,85121000
4982,مسموح التصدير,Export allowed,85122010
4983,مسموح التصدير,Export allowed,85122090
4984,مسموح التصدير,Export allowed,85123010
4985,مسموح التصدير,Export allowed,85123090
4986,مسموح التصدير,Export allowed,85124010
4987,مسموح التصدير,Export allowed,85124090
4988,مسموح التصدير,Export allowed,85129000
4989,مسموح التصدير,Export allowed,85131000
4990,مسموح التصدير,Export allowed,85139000
4991,مسموح التصدير,Export allowed,85141100
4992,مسموح التصدير,Export allowed,85141900
4993,مسموح التصدير,Export allowed,85142000
4994,مسموح التصدير,Export allowed,85143100
4995,مسموح التصدير,Export allowed,85143200
4996,مسموح التصدير,Export allowed,85143900
4997,مسموح التصدير,Export allowed,85144000
4998,مسموح التصدير,Export allowed,85149000
4999,مسموح التصدير,Export allowed,85151100
5000,مسموح التصدير,Export allowed,85151900
5001,مسموح التصدير,Export allowed,85152100
5002,مسموح التصدير,Export allowed,85152900
5003,مسموح التصدير,Export allowed,85153100
5004,مسموح التصدير,Export allowed,85153900
5005,مسموح التصدير,Export allowed,85158000
5006,مسموح التصدير,Export allowed,85159000
5007,مسموح التصدير,Export allowed,85161010
5008,مسموح التصدير,Export allowed,85161090
5009,مسموح التصدير,Export allowed,85162100
5010,مسموح التصدير,Export allowed,85162900
5011,مسموح التصدير,Export allowed,85163100
5012,مسموح التصدير,Export allowed,85163200
5013,مسموح التصدير,Export allowed,85163300
5014,مسموح التصدير,Export allowed,85164000
5015,مسموح التصدير,Export allowed,85165000
5016,مسموح التصدير,Export allowed,85166000
5017,مسموح التصدير,Export allowed,85167100
5018,مسموح التصدير,Export allowed,85167200
5019,مسموح التصدير,Export allowed,85167900
5020,مسموح التصدير,Export allowed,85168000
5021,مسموح التصدير,Export allowed,85169000
5022,مسموح التصدير,Export allowed,85171100
5023,مسموح التصدير,Export allowed,85171300
5024,مسموح التصدير,Export allowed,85171400
5025,مسموح التصدير,Export allowed,85171800
5026,مسموح التصدير,Export allowed,85176110
5027,مسموح التصدير,Export allowed,85176120
5028,مسموح التصدير,Export allowed,85176210
5029,مسموح التصدير,Export allowed,85176290
5030,مسموح التصدير,Export allowed,85176900
5031,مسموح التصدير,Export allowed,85177100
5032,مسموح التصدير,Export allowed,85177900
5033,مسموح التصدير,Export allowed,85181000
5034,مسموح التصدير,Export allowed,85182110
5035,مسموح التصدير,Export allowed,85182190
5036,مسموح التصدير,Export allowed,85182200
5037,مسموح التصدير,Export allowed,85182900
5038,مسموح التصدير,Export allowed,85183000
5039,مسموح التصدير,Export allowed,85184000
5040,مسموح التصدير,Export allowed,85185000
5041,مسموح التصدير,Export allowed,85189000
5042,مسموح التصدير,Export allowed,85192000
5043,مسموح التصدير,Export allowed,85193000
5044,مسموح التصدير,Export allowed,85198110
5045,مسموح التصدير,Export allowed,85198120
5046,مسموح التصدير,Export allowed,85198130
5047,مسموح التصدير,Export allowed,85198910
5048,مسموح التصدير,Export allowed,85198920
5049,مسموح التصدير,Export allowed,85198990
5050,مسموح التصدير,Export allowed,85211000
5051,مسموح التصدير,Export allowed,85219000
5052,مسموح التصدير,Export allowed,85221000
5053,مسموح التصدير,Export allowed,85229000
5054,مسموح التصدير,Export allowed,85232100
5055,مسموح التصدير,Export allowed,85232900
5056,مسموح التصدير,Export allowed,85234100
5057,مسموح التصدير,Export allowed,85234900
5058,مسموح التصدير,Export allowed,85235100
5059,مسموح التصدير,Export allowed,85235200
5060,مسموح التصدير,Export allowed,85235900
5061,مسموح التصدير,Export allowed,85238000
5062,مسموح التصدير,Export allowed,85241100
5063,مسموح التصدير,Export allowed,85241200
5064,مسموح التصدير,Export allowed,85241900
5065,مسموح التصدير,Export allowed,85249100
5066,مسموح التصدير,Export allowed,85249200
5067,مسموح التصدير,Export allowed,85249900
5068,مسموح التصدير,Export allowed,85255000
5069,مسموح التصدير,Export allowed,85256000
5070,مسموح التصدير,Export allowed,85258100
5071,مسموح التصدير,Export allowed,85258200
5072,مسموح التصدير,Export allowed,85258300
5073,مسموح التصدير,Export allowed,85258900
5074,مسموح التصدير,Export allowed,85261000
5075,مسموح التصدير,Export allowed,85269100
5076,مسموح التصدير,Export allowed,85269200
5077,مسموح التصدير,Export allowed,85271200
5078,مسموح التصدير,Export allowed,85271300
5079,مسموح التصدير,Export allowed,85271900
5080,مسموح التصدير,Export allowed,85272110
5081,مسموح التصدير,Export allowed,85272190
5082,مسموح التصدير,Export allowed,85272910
5083,مسموح التصدير,Export allowed,85272990
5084,مسموح التصدير,Export allowed,85279100
5085,مسموح التصدير,Export allowed,85279200
5086,مسموح التصدير,Export allowed,85279900
5087,مسموح التصدير,Export allowed,85284210
5088,مسموح التصدير,Export allowed,85284900
5089,مسموح التصدير,Export allowed,85285210
5090,مسموح التصدير,Export allowed,85285290
5091,مسموح التصدير,Export allowed,85285900
5092,مسموح التصدير,Export allowed,85286200
5093,مسموح التصدير,Export allowed,85286900
5094,مسموح التصدير,Export allowed,85287100
5095,مسموح التصدير,Export allowed,85287210
5096,مسموح التصدير,Export allowed,85287290
5097,مسموح التصدير,Export allowed,85287300
5098,مسموح التصدير,Export allowed,85291000
5099,مسموح التصدير,Export allowed,85299000
5100,مسموح التصدير,Export allowed,85301000
5101,مسموح التصدير,Export allowed,85308000
5102,مسموح التصدير,Export allowed,85309000
5103,مسموح التصدير,Export allowed,85311000
5104,مسموح التصدير,Export allowed,85312000
5105,مسموح التصدير,Export allowed,85318000
5106,مسموح التصدير,Export allowed,85319000
5107,مسموح التصدير,Export allowed,85321000
5108,مسموح التصدير,Export allowed,85322100
5109,مسموح التصدير,Export allowed,85322200
5110,مسموح التصدير,Export allowed,85322300
5111,مسموح التصدير,Export allowed,85322400
5112,مسموح التصدير,Export allowed,85322500
5113,مسموح التصدير,Export allowed,85322900
5114,مسموح التصدير,Export allowed,85323000
5115,مسموح التصدير,Export allowed,85329000
5116,مسموح التصدير,Export allowed,85331000
5117,مسموح التصدير,Export allowed,85332100
5118,مسموح التصدير,Export allowed,85332900
5119,مسموح التصدير,Export allowed,85333100
5120,مسموح التصدير,Export allowed,85333900
5121,مسموح التصدير,Export allowed,85334000
5122,مسموح التصدير,Export allowed,85339000
5123,مسموح التصدير,Export allowed,85340000
5124,مسموح التصدير,Export allowed,85351000
5125,مسموح التصدير,Export allowed,85352100
5126,مسموح التصدير,Export allowed,85352900
5127,مسموح التصدير,Export allowed,85353000
5128,مسموح التصدير,Export allowed,85354000
5129,مسموح التصدير,Export allowed,85359000
5130,مسموح التصدير,Export allowed,85361000
5131,مسموح التصدير,Export allowed,85362000
5132,مسموح التصدير,Export allowed,85363000
5133,مسموح التصدير,Export allowed,85364100
5134,مسموح التصدير,Export allowed,85364900
5135,مسموح التصدير,Export allowed,85365000
5136,مسموح التصدير,Export allowed,85366100
5137,مسموح التصدير,Export allowed,85366900
5138,مسموح التصدير,Export allowed,85367000
5139,مسموح التصدير,Export allowed,85369000
5140,مسموح التصدير,Export allowed,85371000
5141,مسموح التصدير,Export allowed,85372000
5142,مسموح التصدير,Export allowed,85381000
5143,مسموح التصدير,Export allowed,85389000
5144,مسموح التصدير,Export allowed,85391000
5145,مسموح التصدير,Export allowed,85392100
5146,مسموح التصدير,Export allowed,85392200
5147,مسموح التصدير,Export allowed,85392900
5148,مسموح التصدير,Export allowed,85393110
5149,مسموح التصدير,Export allowed,85393190
5150,مسموح التصدير,Export allowed,85393200
5151,مسموح التصدير,Export allowed,85393900
5152,مسموح التصدير,Export allowed,85394100
5153,مسموح التصدير,Export allowed,85394900
5154,مسموح التصدير,Export allowed,85395100
5155,مسموح التصدير,Export allowed,85395200
5156,مسموح التصدير,Export allowed,85399000
5157,مسموح التصدير,Export allowed,85401100
5158,مسموح التصدير,Export allowed,85401200
5159,مسموح التصدير,Export allowed,85402000
5160,مسموح التصدير,Export allowed,85404000
5161,مسموح التصدير,Export allowed,85406000
5162,مسموح التصدير,Export allowed,85407100
5163,مسموح التصدير,Export allowed,85407900
5164,مسموح التصدير,Export allowed,85408100
5165,مسموح التصدير,Export allowed,85408900
5166,مسموح التصدير,Export allowed,85409100
5167,مسموح التصدير,Export allowed,85409900
5168,مسموح التصدير,Export allowed,85411000
5169,مسموح التصدير,Export allowed,85412100
5170,مسموح التصدير,Export allowed,85412900
5171,مسموح التصدير,Export allowed,85413000
5172,مسموح التصدير,Export allowed,85414100
5173,مسموح التصدير,Export allowed,85414200
5174,مسموح التصدير,Export allowed,85414300
5175,مسموح التصدير,Export allowed,85414900
5176,مسموح التصدير,Export allowed,85415100
5177,مسموح التصدير,Export allowed,85415900
5178,مسموح التصدير,Export allowed,85416000
5179,مسموح التصدير,Export allowed,85419000
5180,مسموح التصدير,Export allowed,85423100
5181,مسموح التصدير,Export allowed,85423200
5182,مسموح التصدير,Export allowed,85423300
5183,مسموح التصدير,Export allowed,85423900
5184,مسموح التصدير,Export allowed,85429000
5185,مسموح التصدير,Export allowed,85431000
5186,مسموح التصدير,Export allowed,85432000
5187,مسموح التصدير,Export allowed,85433000
5188,مسموح التصدير,Export allowed,85434000
5189,مسموح التصدير,Export allowed,85437000
5190,مسموح التصدير,Export allowed,85439000
5191,مسموح التصدير,Export allowed,85441100
5192,مسموح التصدير,Export allowed,85441900
5193,مسموح التصدير,Export allowed,85442000
5194,مسموح التصدير,Export allowed,85443000
5195,مسموح التصدير,Export allowed,85444200
5196,مسموح التصدير,Export allowed,85444900
5197,مسموح التصدير,Export allowed,85446000
5198,مسموح التصدير,Export allowed,85447000
5199,مسموح التصدير,Export allowed,85451100
5200,مسموح التصدير,Export allowed,85451900
5201,مسموح التصدير,Export allowed,85452000
5202,مسموح التصدير,Export allowed,85459000
5203,مسموح التصدير,Export allowed,85461000
5204,مسموح التصدير,Export allowed,85462000
5205,مسموح التصدير,Export allowed,85463000
5206,مسموح التصدير,Export allowed,85471000
5207,مسموح التصدير,Export allowed,85472000
5208,مسموح التصدير,Export allowed,85479000
5209,مسموح التصدير,Export allowed,85480000
5210,مسموح التصدير,Export allowed,85491100
5211,مسموح التصدير,Export allowed,85491200
5212,مسموح التصدير,Export allowed,85491300
5213,مسموح التصدير,Export allowed,85491400
5214,مسموح التصدير,Export allowed,85491900
5215,مسموح التصدير,Export allowed,85492100
5216,مسموح التصدير,Export allowed,85492900
5217,مسموح التصدير,Export allowed,85493100
5218,مسموح التصدير,Export allowed,85493900
5219,مسموح التصدير,Export allowed,85499100
5220,مسموح التصدير,Export allowed,85499900
5221,مسموح التصدير,Export allowed,86011000
5222,مسموح التصدير,Export allowed,86012000
5223,مسموح التصدير,Export allowed,86021000
5224,مسموح التصدير,Export allowed,86029000
5225,مسموح التصدير,Export allowed,86031000
5226,مسموح التصدير,Export allowed,86039000
5227,مسموح التصدير,Export allowed,86040000
5228,مسموح التصدير,Export allowed,86050000
5229,مسموح التصدير,Export allowed,86061000
5230,مسموح التصدير,Export allowed,86063000
5231,مسموح التصدير,Export allowed,86069100
5232,مسموح التصدير,Export allowed,86069200
5233,مسموح التصدير,Export allowed,86069900
5234,مسموح التصدير,Export allowed,86071100
5235,مسموح التصدير,Export allowed,86071200
5236,مسموح التصدير,Export allowed,86071900
5237,مسموح التصدير,Export allowed,86072100
5238,مسموح التصدير,Export allowed,86072900
5239,مسموح التصدير,Export allowed,86073000
5240,مسموح التصدير,Export allowed,86079100
5241,مسموح التصدير,Export allowed,86079900
5242,مسموح التصدير,Export allowed,86080000
5243,مسموح التصدير,Export allowed,86090000
5244,مسموح التصدير,Export allowed,87011010
5245,مسموح التصدير,Export allowed,87011090
5246,مسموح التصدير,Export allowed,87012100
5247,مسموح التصدير,Export allowed,87012200
5248,مسموح التصدير,Export allowed,87012300
5249,مسموح التصدير,Export allowed,87012400
5250,مسموح التصدير,Export allowed,87012900
5251,مسموح التصدير,Export allowed,87013010
5252,مسموح التصدير,Export allowed,87013090
5253,مسموح التصدير,Export allowed,87019110
5254,مسموح التصدير,Export allowed,87019191
5255,مسموح التصدير,Export allowed,87019199
5256,مسموح التصدير,Export allowed,87019210
5257,مسموح التصدير,Export allowed,87019291
5258,مسموح التصدير,Export allowed,87019299
5259,مسموح التصدير,Export allowed,87019310
5260,مسموح التصدير,Export allowed,87019391
5261,مسموح التصدير,Export allowed,87019399
5262,مسموح التصدير,Export allowed,87019410
5263,مسموح التصدير,Export allowed,87019491
5264,مسموح التصدير,Export allowed,87019499
5265,مسموح التصدير,Export allowed,87019510
5266,مسموح التصدير,Export allowed,87019591
5267,مسموح التصدير,Export allowed,87019599
5268,مسموح التصدير,Export allowed,87021010
5269,مسموح التصدير,Export allowed,87021020
5270,مسموح التصدير,Export allowed,87021030
5271,مسموح التصدير,Export allowed,87021040
5272,مسموح التصدير,Export allowed,87021050
5273,مسموح التصدير,Export allowed,87021090
5274,مسموح التصدير,Export allowed,87022010
5275,مسموح التصدير,Export allowed,87022020
5276,مسموح التصدير,Export allowed,87022030
5277,مسموح التصدير,Export allowed,87022040
5278,مسموح التصدير,Export allowed,87022050
5279,مسموح التصدير,Export allowed,87022090
5280,مسموح التصدير,Export allowed,87023010
5281,مسموح التصدير,Export allowed,87023020
5282,مسموح التصدير,Export allowed,87023030
5283,مسموح التصدير,Export allowed,87023040
5284,مسموح التصدير,Export allowed,87023050
5285,مسموح التصدير,Export allowed,87023090
5286,مسموح التصدير,Export allowed,87024010
5287,مسموح التصدير,Export allowed,87024020
5288,مسموح التصدير,Export allowed,87024030
5289,مسموح التصدير,Export allowed,87024040
5290,مسموح التصدير,Export allowed,87024050
5291,مسموح التصدير,Export allowed,87024090
5292,مسموح التصدير,Export allowed,87029000
5293,مسموح التصدير,Export allowed,87031010
5294,مسموح التصدير,Export allowed,87031020
5295,مسموح التصدير,Export allowed,87032110
