"id","created_at","material","name","band","clearanceFeeExport","priceImport","clearanceFee","priceFull","type","priceExport","note","","",""
"93211","6/8/2025","[28121600] ثنائي كلوريد الكبريت.","ثنائي كلوريد الكبريت.","28121600","2","10","3","13","وزن","0","","","",""
"93212","6/8/2025","[28121700]  كلوريد التيونيل"," كلوريد التيونيل","28121700","2","10","3","13","وزن","0","","","",""
"93213","6/8/2025","[28121900] غيرها.","غيرها.","28121900","2","10","3","13","وزن","0","","","",""
"93214","6/8/2025","[28129000] هاليدات اللامعادن وأوكسيدات هاليدات لافلزات عدا (كلوريدات وأوكسي كلوريدات)","هاليدات اللامعادن وأوكسيدات هاليدات لافلزات عدا (كلوريدات وأوكسي كلوريدات)","28129000","2","10","3","13","وزن","0","","","",""
"93215","6/8/2025","[28131000] ثنائي كبريتيد الكربون.","ثنائي كبريتيد الكربون.","28131000","2","10","3","13","وزن","0","","","",""
"93216","6/8/2025","[28139000] كبريتيدات العناصراللامعدنية? ثلاثي كبريتيد الفوسفور  التجاري عدا (ثنائي كبريتيد الكربون)","كبريتيدات العناصراللامعدنية? ثلاثي كبريتيد الفوسفور  التجاري عدا (ثنائي كبريتيد الكربون)","28139000","2","10","3","13","وزن","0","","","",""
"93217","6/8/2025","[28141000] نشادر لا مائي","نشادر لا مائي","28141000","2","10","3","13","وزن","0","","","",""
"93218","6/8/2025","[28142000] محلول نشادر  مائي","محلول نشادر  مائي","28142000","2","10","3","13","وزن","0","","","",""
"93219","6/8/2025","[28151100] هيدروكسيد الصوديوم (الصود كاوي)، صلب.","هيدروكسيد الصوديوم (الصود كاوي)، صلب.","28151100","2","10","3","13","وزن","0","","","",""
"93220","6/8/2025","[28151200] هيدروكسيد الصوديوم (الصود كاوي)، في محلول مائي (غسالة الصود الكاوي).","هيدروكسيد الصوديوم (الصود كاوي)، في محلول مائي (غسالة الصود الكاوي).","28151200","2","10","3","13","وزن","0","","","",""
"93221","6/8/2025","[28152000] هيدروكسيد البوتاسيوم (بوتاس كاوي).","هيدروكسيد البوتاسيوم (بوتاس كاوي).","28152000","2","10","3","13","وزن","0","","","",""
"93222","6/8/2025","[28153000] فوق أوكسيد ات الصوديوم أو البوتاسيوم.","فوق أوكسيد ات الصوديوم أو البوتاسيوم.","28153000","2","10","3","13","وزن","0","","","",""
"93223","6/8/2025","[28161000] هيدروكسيد وفوق أوكسيد المغنيزيوم","هيدروكسيد وفوق أوكسيد المغنيزيوم","28161000","2","10","3","13","وزن","0","","","",""
"93224","6/8/2025","[28164000] أوكسيدات وهيدروكسيدات وفوقأوكسيدات السترونتيوم أو الباريوم.","أوكسيدات وهيدروكسيدات وفوقأوكسيدات السترونتيوم أو الباريوم.","28164000","2","10","3","13","وزن","0","","","",""
"93225","6/8/2025","[28170000] أوكسيد الزنك (أوكسيد التوتياء)? فوق أكسيد الزنك.","أوكسيد الزنك (أوكسيد التوتياء)? فوق أكسيد الزنك.","28170000","2","10","3","13","وزن","0","","","",""
"93226","6/8/2025","[28181000] كورندوم اصطناعي محدد وغير محدد الصفات كيمياوياً","كورندوم اصطناعي محدد وغير محدد الصفات كيمياوياً","28181000","2","10","3","13","وزن","0","","","",""
"93227","6/8/2025","[28182000] أوكسيد الألمنيوم غير الكورندوم الاصطناعي","أوكسيد الألمنيوم غير الكورندوم الاصطناعي","28182000","2","10","3","13","وزن","0","","","",""
"93228","6/8/2025","[28183000] هيدروكسيد الألمنيوم","هيدروكسيد الألمنيوم","28183000","2","10","3","13","وزن","0","","","",""
"93229","6/8/2025","[28191000] ثلاثي أوكسيد الكروم","ثلاثي أوكسيد الكروم","28191000","2","10","3","13","وزن","0","","","",""
"93230","6/8/2025","[28199000] أوكسيدات وهيدروكسيدات الكروم عدا ثلاثي أوكسيد الكروم.","أوكسيدات وهيدروكسيدات الكروم عدا ثلاثي أوكسيد الكروم.","28199000","2","10","3","13","وزن","0","","","",""
"93231","6/8/2025","[28201000] ثنائي أوكسيد المنغنيز.","ثنائي أوكسيد المنغنيز.","28201000","2","10","3","13","وزن","0","","","",""
"93232","6/8/2025","[28209000] أوكسيدات المنغنيز، عدا ثنائي أوكسيد المنغنيز.","أوكسيدات المنغنيز، عدا ثنائي أوكسيد المنغنيز.","28209000","2","10","3","13","وزن","0","","","",""
"93233","6/8/2025","[28211000] أوكسيدات وهيدروكسيدات الحديد.","أوكسيدات وهيدروكسيدات الحديد.","28211000","2","10","3","13","وزن","0","","","",""
"93234","6/8/2025","[28212000] أتربةملونةمحتويةعلى نسبة>=70 % وزنامن الحديد المتحد مقدرا بأوكسيد الحديد Fe2O3 .","أتربةملونةمحتويةعلى نسبة>=70 % وزنامن الحديد المتحد مقدرا بأوكسيد الحديد Fe2O3 .","28212000","2","10","3","13","وزن","0","","","",""
"93235","6/8/2025","[28220000] أوكسيدات وهيدروكسيدات الكوبالت? أوكسيدات الكوبالت التجارية.","أوكسيدات وهيدروكسيدات الكوبالت? أوكسيدات الكوبالت التجارية.","28220000","2","750","250","1000","وزن","0","","","",""
"93236","6/8/2025","[28230000] اوكسيدات التيتانيوم (أوكسيدات التيتان).","اوكسيدات التيتانيوم (أوكسيدات التيتان).","28230000","2","10","3","13","وزن","0","","","",""
"93237","6/8/2025","[28241000] أوكسيد الرصاص الأحادي (ليثارج""litharge"" وماسيكوت ""massicot"").","أوكسيد الرصاص الأحادي (ليثارج""litharge"" وماسيكوت ""massicot"").","28241000","2","10","3","13","وزن","0","","","",""
"93238","6/8/2025","[28249000] أوكسيدات الرصاص? الرصاص الأحمر والرصاص البرتقالي. عدا (أوكسيد الرصاص الأحادي).","أوكسيدات الرصاص? الرصاص الأحمر والرصاص البرتقالي. عدا (أوكسيد الرصاص الأحادي).","28249000","2","10","3","13","وزن","0","","","",""
"93239","6/8/2025","[28251000] هيدرازين وهيدروكسيلامين وأملاحهما غير العضوية.","هيدرازين وهيدروكسيلامين وأملاحهما غير العضوية.","28251000","2","10","3","13","وزن","0","","","",""
"93240","6/8/2025","[28252000] أوكسيدات وهيدروكسيد الليثيوم.","أوكسيدات وهيدروكسيد الليثيوم.","28252000","2","10","3","13","وزن","0","","","",""
"93241","6/8/2025","[28253000] أوكسيدات وهيدروكسيدات الفاناديوم.","أوكسيدات وهيدروكسيدات الفاناديوم.","28253000","2","10","3","13","وزن","0","","","",""
"93242","6/8/2025","[28254000] أوكسيدات وهيدروكسيدات النيكل.","أوكسيدات وهيدروكسيدات النيكل.","28254000","2","10","3","13","وزن","0","","","",""
"93243","6/8/2025","[28255000] أوكسيدات وهيدروكسيدات النحاس.","أوكسيدات وهيدروكسيدات النحاس.","28255000","2","10","3","13","وزن","0","","","",""
"93244","6/8/2025","[28256000] أوكسيدات الجرمانيوم وثنائي أوكسيد الزيركونيوم.","أوكسيدات الجرمانيوم وثنائي أوكسيد الزيركونيوم.","28256000","2","10","3","13","وزن","0","","","",""
"93245","6/8/2025","[28257000] أوكسيدات وهيدروكسيدات الموليبدنيوم.","أوكسيدات وهيدروكسيدات الموليبدنيوم.","28257000","2","10","3","13","وزن","0","","","",""
"93246","6/8/2025","[28258000] أوكسيدات الانتيموان.","أوكسيدات الانتيموان.","28258000","2","10","3","13","وزن","0","","","",""
"93247","6/8/2025","[28259000] قواعد أخرى غير عضوية? أوكسيدات وهيدروكسيدات وفوق أكاسيد معدنية (غ م س)","قواعد أخرى غير عضوية? أوكسيدات وهيدروكسيدات وفوق أكاسيد معدنية (غ م س)","28259000","2","10","3","13","وزن","0","","","",""
"93248","6/8/2025","[28261200] فلوريد الألمنيوم.","فلوريد الألمنيوم.","28261200","2","10","3","13","وزن","0","","","",""
"93249","6/8/2025","[28261900] فلوريدات عدا (فلوريد الألمنيوم).","فلوريدات عدا (فلوريد الألمنيوم).","28261900","2","10","3","13","وزن","0","","","",""
"93250","6/8/2025","[28263000] سداسي فلوروألومينات الصوديوم (كريوليت ""cryolite"" تركيبي).","سداسي فلوروألومينات الصوديوم (كريوليت ""cryolite"" تركيبي).","28263000","2","10","3","13","وزن","0","","","",""
"93251","6/8/2025","[28269000] فلوروسيليكات? فلوروألومينات? وأملاح الفلور الأخر المعقدة  (غ م س).","فلوروسيليكات? فلوروألومينات? وأملاح الفلور الأخر المعقدة  (غ م س).","28269000","2","10","3","13","وزن","0","","","",""
"93252","6/8/2025","[28271000] كلوريد الأمونيوم (كلوريد النشادر).","كلوريد الأمونيوم (كلوريد النشادر).","28271000","2","10","3","13","وزن","0","","","",""
"93253","6/8/2025","[28272000] كلوريد الكالسيوم.","كلوريد الكالسيوم.","28272000","2","10","3","13","وزن","0","","","",""
"93254","6/8/2025","[28273100] كلوريد المغنزيوم.","كلوريد المغنزيوم.","28273100","2","10","3","13","وزن","0","","","",""
"93255","6/8/2025","[28273200] كلوريد الألومنيوم.","كلوريد الألومنيوم.","28273200","2","10","3","13","وزن","0","","","",""
"93256","6/8/2025","[28273500] كلوريد  النيكل.","كلوريد  النيكل.","28273500","2","10","3","13","وزن","0","","","",""
"93257","6/8/2025","[28273900] كلوريدات أخر  (غ م س)","كلوريدات أخر  (غ م س)","28273900","2","10","3","13","وزن","0","","","",""
"93258","6/8/2025","[28274100] أوكسيكلوريدات وهيدروكسيكلوريدات، من نحاس.","أوكسيكلوريدات وهيدروكسيكلوريدات، من نحاس.","28274100","2","10","3","13","وزن","0","","","",""
